time_stamp,mem,vms,secs_since_vm_created,secs_since_vm_deleted,swap,loadavg
2026-09-02 01:06:48,57.9,7,443.1,139.9,0.0,8.06
2026-09-02 01:07:19,52.15,6,474.3,29.6,0.0,7.31
2026-09-02 01:07:50,50.65,6,505.4,60.8,0.0,7.01
2026-09-02 01:08:21,52.1,6,536.4,91.8,0.0,7.44
2026-09-02 01:08:53,50.85,6,567.5,122.8,0.0,6.99
2026-09-02 01:09:24,44.55,6,598.5,13.6,0.0,6.93
2026-09-02 01:09:55,44.25,5,629.5,44.6,0.0,6.67
2026-09-02 01:10:25,46.7,5,660.4,75.5,0.0,6.42
2026-09-02 01:10:56,45.4,5,691.3,106.4,0.0,6.52
2026-09-02 01:11:28,50.6,5,722.5,137.6,0.0,7.06
2026-09-02 01:11:59,40.4,5,753.9,27.9,0.0,6.54
2026-09-02 01:12:30,46.0,4,784.8,58.9,0.0,6.01
2026-09-02 01:13:01,46.45,4,815.8,89.8,0.0,5.74
2026-09-02 01:13:32,41.7,4,846.6,120.7,0.0,5.62
2026-09-02 01:14:02,31.0,4,877.4,8.8,0.0,5.92
2026-09-02 01:14:33,31.25,3,908.2,39.6,0.0,5.77
2026-09-02 01:15:05,34.5,3,939.6,70.9,0.0,5.64
2026-09-02 01:15:36,39.0,3,970.5,101.9,0.0,5.06
2026-09-02 01:16:06,35.25,3,1001.4,132.8,0.0,4.66
2026-09-02 01:16:37,23.85,3,1032.4,23.9,0.0,4.94
2026-09-02 01:17:08,29.6,2,1063.2,54.7,0.0,4.5
2026-09-02 01:17:39,32.9,2,1094.0,85.5,0.0,4.27
2026-09-02 01:18:10,24.4,2,1124.9,116.4,0.0,4.0
2026-09-02 01:18:41,28.8,2,1155.7,147.2,0.0,3.69
2026-09-02 01:19:12,28.1,2,1186.5,178.0,0.0,3.48
2026-09-02 01:19:43,24.4,2,1217.5,209.0,0.0,4.07
2026-09-02 01:20:14,32.6,2,1248.8,240.3,0.0,4.15
2026-09-02 01:20:45,24.0,2,1279.6,271.1,0.0,4.02
2026-09-02 01:21:15,25.35,1,1310.4,21.2,0.0,3.85
2026-09-02 01:21:46,17.4,1,1341.2,52.0,0.0,3.46
2026-09-02 01:22:17,19.35,1,1372.2,13.7,0.0,3.28
2026-09-02 01:42:06,9.5,0,2561.2,1202.7,0.0,2.65
2026-09-02 01:42:37,18.7,0,2592.4,1233.9,0.0,2.5
2026-09-02 01:43:08,16.3,0,2623.1,1264.7,0.0,2.6
2026-09-02 01:43:39,12.2,0,2654.0,1295.5,0.0,2.63
2026-09-02 01:44:10,16.85,1,30.6,1326.7,0.0,3.19
2026-09-02 01:44:41,19.25,1,61.5,1357.5,0.0,3.67
2026-09-02 01:45:13,28.75,2,16.6,1389.4,0.0,4.39
2026-09-02 01:45:44,24.4,2,47.6,1420.4,0.0,5.12
2026-09-02 01:46:15,25.15,2,78.5,1451.4,0.0,5.3
2026-09-02 01:46:46,23.3,2,109.7,1482.5,0.0,5.05
2026-09-02 01:47:17,28.8,2,140.8,1513.6,0.0,5.0
2026-09-02 01:47:48,29.9,2,171.7,1544.6,0.0,4.64
2026-09-02 01:48:19,27.9,2,202.7,1575.5,0.0,4.58
2026-09-02 01:48:50,23.6,2,234.0,1606.8,0.0,4.62
2026-09-02 01:49:21,27.4,2,264.9,1637.7,0.0,4.29
2026-09-02 01:49:53,32.45,2,296.5,1669.3,0.0,4.55
2026-09-02 01:50:25,37.95,3,23.4,1701.5,0.0,5.69
2026-09-02 01:50:56,33.05,3,54.2,1732.3,0.0,5.79
2026-09-02 01:51:29,31.4,3,87.2,1765.3,0.0,5.66
2026-09-02 01:52:00,34.8,3,118.6,1796.7,0.0,5.8
2026-09-02 01:52:31,39.55,3,149.6,1827.7,0.0,5.61
2026-09-02 01:53:05,46.0,4,28.3,1861.7,0.0,6.36
2026-09-02 01:53:37,43.9,4,60.3,1893.7,0.0,6.74
2026-09-02 01:54:10,46.5,4,93.3,1926.8,0.0,6.17
2026-09-02 01:54:45,38.35,4,127.7,1961.1,0.0,7.44
2026-09-02 01:55:16,40.3,4,3.1,1992.3,0.0,7.14
2026-09-02 01:55:47,52.9,5,34.2,2023.4,0.0,7.98
2026-09-02 01:56:19,43.65,5,66.0,2055.2,0.0,8.02
2026-09-02 01:56:50,49.95,5,97.1,2086.2,0.0,7.17
2026-09-02 01:57:21,48.4,5,128.5,2117.7,0.0,7.64
2026-09-02 01:57:52,47.25,6,6.5,2148.8,0.0,8.23
2026-09-02 01:58:24,51.25,6,37.8,2180.0,0.0,8.45
2026-09-02 01:58:55,55.5,6,69.0,2211.3,0.0,9.26
2026-09-02 01:59:26,59.8,6,100.0,2242.3,0.0,8.97
2026-09-02 01:59:57,57.7,6,131.4,2273.7,0.0,9.35
2026-09-02 02:00:29,53.9,7,8.4,2305.0,0.0,8.78
2026-09-02 02:01:00,61.15,7,39.6,2336.2,0.0,9.28
2026-09-02 02:01:32,66.45,7,71.7,2368.3,0.0,8.47
2026-09-02 02:02:03,62.2,7,102.7,2399.3,0.0,9.25
2026-09-02 02:02:34,60.75,7,133.7,2430.2,0.0,9.45
2026-09-02 02:03:05,65.7,8,10.9,2461.1,0.0,10.03
2026-09-02 02:03:36,66.05,8,41.9,2492.2,0.0,10.65
2026-09-02 02:04:07,64.4,8,73.0,2523.3,0.0,10.58
2026-09-02 02:04:38,69.0,8,104.3,2554.5,0.0,9.77
2026-09-02 02:05:09,73.6,8,135.3,2585.5,0.0,9.78
2026-09-02 02:05:40,73.5,8,166.4,2616.6,0.0,9.83
2026-09-02 02:06:11,66.35,8,197.4,2647.6,0.0,9.23
2026-09-02 02:06:42,66.15,8,228.3,2678.6,0.0,8.83
2026-09-02 02:07:13,74.1,9,29.9,2709.7,0.0,10.33
2026-09-02 02:07:44,79.95,9,61.0,2740.9,0.0,11.27
2026-09-02 02:08:16,75.45,9,92.5,0.2,0.0,9.36
2026-09-02 02:08:47,70.55,8,123.6,31.3,0.0,9.75
2026-09-02 02:09:18,65.6,8,155.0,62.6,0.0,9.89
2026-09-02 02:09:49,63.85,8,185.9,93.6,0.0,8.1
2026-09-02 02:10:20,68.85,8,217.1,124.8,0.0,8.62
2026-09-02 02:10:52,73.35,8,248.1,155.8,0.0,9.27
2026-09-02 02:11:22,71.25,8,279.1,186.7,0.0,9.48
2026-09-02 02:11:53,66.2,8,310.1,6.4,0.0,8.49
2026-09-02 02:12:25,58.35,7,341.6,37.9,0.0,7.76
2026-09-02 02:12:56,62.25,7,372.5,68.8,0.0,8.6
2026-09-02 02:13:27,62.3,7,403.8,100.2,0.0,8.82
2026-09-02 02:13:59,66.7,7,435.2,131.6,0.0,9.05
2026-09-02 02:14:30,60.35,6,466.2,20.8,0.0,9.16
2026-09-02 02:15:00,58.9,6,497.0,51.7,0.0,8.39
2026-09-02 02:15:31,60.4,6,527.9,82.6,0.0,7.78
2026-09-02 02:16:03,57.45,6,559.3,114.0,0.0,7.44
2026-09-02 02:16:34,60.25,6,590.2,4.7,0.0,6.44
2026-09-02 02:17:04,50.55,5,620.9,35.5,0.0,5.87
2026-09-02 02:17:35,48.45,5,651.8,66.3,0.0,6.01
2026-09-02 02:18:06,52.9,5,682.6,97.2,0.0,6.97
2026-09-02 02:18:37,48.55,5,713.4,128.0,0.0,6.93
2026-09-02 02:19:08,46.65,5,744.3,17.9,0.0,6.75
2026-09-02 02:19:39,38.15,4,775.6,49.3,0.0,6.03
2026-09-02 02:20:10,38.2,4,806.6,80.3,0.0,6.48
2026-09-02 02:20:41,44.15,4,837.6,111.2,0.0,5.9
2026-09-02 02:21:12,41.25,4,868.4,1.1,0.0,5.79
2026-09-02 02:21:43,39.45,3,899.2,31.8,0.0,5.83
2026-09-02 02:22:13,34.9,3,930.1,62.7,0.0,5.36
2026-09-02 02:22:44,30.75,3,961.0,93.6,0.0,5.18
2026-09-02 02:23:16,30.9,3,992.2,124.9,0.0,5.48
2026-09-02 02:23:46,27.2,3,1023.1,16.4,0.0,5.24
2026-09-02 02:24:17,32.55,2,1053.9,47.2,0.0,4.62
2026-09-02 02:24:48,24.1,2,1084.7,78.0,0.0,4.37
2026-09-02 02:25:19,26.2,2,1115.5,108.8,0.0,4.01
2026-09-02 02:25:50,28.0,2,1146.9,140.1,0.0,3.78
2026-09-02 02:26:21,24.05,2,1177.8,171.1,0.0,4.08
2026-09-02 02:26:52,29.85,2,1208.8,202.1,0.0,4.11
2026-09-02 02:27:23,32.7,2,1239.6,232.9,0.0,4.15
2026-09-02 02:27:54,25.7,2,1270.4,263.7,0.0,3.89
2026-09-02 02:28:25,25.9,2,1301.2,9.4,0.0,4.03
2026-09-02 02:28:55,19.4,1,1331.9,40.2,0.0,3.83
2026-09-02 02:29:26,21.35,1,1362.7,1.8,0.0,3.32
2026-09-02 02:48:42,8.3,0,2518.7,1157.9,0.0,3.78
2026-09-02 02:49:13,14.6,0,2549.5,1188.7,0.0,3.33
2026-09-02 02:49:44,20.95,1,17.9,1219.8,0.0,3.48
2026-09-02 02:50:15,18.8,1,48.7,1250.7,0.0,3.75
2026-09-02 02:50:46,17.15,2,2.3,1282.0,0.0,3.95
2026-09-02 02:51:18,31.2,2,33.9,1313.5,0.0,4.94
2026-09-02 02:51:49,27.55,2,65.2,1344.8,0.0,5.31
2026-09-02 02:52:20,23.0,2,96.1,1375.8,0.0,4.54
2026-09-02 02:52:52,28.05,2,128.1,1407.8,0.0,4.48
2026-09-02 02:53:23,26.65,2,159.1,1438.7,0.0,4.53
2026-09-02 02:53:54,33.0,2,190.5,1470.2,0.0,4.34
2026-09-02 02:54:25,28.1,2,221.4,1501.0,0.0,4.37
2026-09-02 02:54:57,24.35,2,252.7,1532.3,0.0,4.5
2026-09-02 02:55:28,26.95,2,283.7,1563.4,0.0,4.34
2026-09-02 02:55:59,26.55,3,9.8,1594.8,0.0,4.39
2026-09-02 02:56:31,40.05,3,41.7,1626.7,0.0,5.5
2026-09-02 02:57:02,31.45,3,72.9,1657.9,0.0,6.25
2026-09-02 02:57:33,29.85,3,104.1,1689.1,0.0,5.72
2026-09-02 02:58:04,38.75,3,135.0,1720.0,0.0,5.37
2026-09-02 02:58:36,38.35,4,13.0,1752.1,0.0,6.16
2026-09-02 02:59:08,45.85,4,44.4,1783.4,0.0,6.35
2026-09-02 02:59:39,41.4,4,75.4,1814.5,0.0,6.46
2026-09-02 03:00:10,46.2,4,106.8,1845.8,0.0,6.66
2026-09-02 03:00:42,46.25,4,138.4,1877.4,0.0,6.79
2026-09-02 03:01:13,41.7,5,16.7,1908.7,0.0,6.87
2026-09-02 03:01:45,52.1,5,48.5,1940.5,0.0,7.63
2026-09-02 03:02:16,44.35,5,79.9,1971.9,0.0,6.23
2026-09-02 03:02:48,52.8,5,111.4,2003.4,0.0,6.86
2026-09-02 03:03:19,43.15,5,142.3,2034.4,0.0,6.87
2026-09-02 03:03:51,48.8,6,21.4,2066.5,0.0,7.82
2026-09-02 03:04:22,59.8,6,52.9,2098.0,0.0,9.25
2026-09-02 03:04:54,51.6,6,84.5,2129.6,0.0,7.94
2026-09-02 03:05:25,59.25,6,115.7,2160.8,0.0,8.08
2026-09-02 03:05:56,51.8,6,146.8,2191.9,0.0,7.38
2026-09-02 03:06:27,60.35,7,25.8,2223.1,0.0,8.98
2026-09-02 03:06:58,63.9,7,57.0,2254.2,0.0,9.31
2026-09-02 03:07:30,66.7,7,88.1,2285.4,0.0,9.24
2026-09-02 03:08:01,59.35,7,119.3,2316.6,0.0,9.09
2026-09-02 03:08:33,59.25,7,151.0,2348.3,0.0,9.28
2026-09-02 03:09:04,60.45,7,182.4,2379.6,0.0,9.45
2026-09-02 03:09:35,61.8,7,213.6,2410.8,0.0,8.45
2026-09-02 03:10:06,61.15,8,16.6,2442.2,0.0,8.54
2026-09-02 03:10:38,68.0,8,47.8,2473.3,0.0,10.04
2026-09-02 03:11:09,73.05,8,78.9,2504.4,0.0,9.55
2026-09-02 03:11:40,68.45,8,110.0,2535.5,0.0,8.52
2026-09-02 03:12:11,63.8,8,141.3,2566.8,0.0,8.47
2026-09-02 03:12:42,67.6,8,172.4,2597.9,0.0,7.55
2026-09-02 03:13:13,69.7,8,203.4,2629.0,0.0,6.56
2026-09-02 03:13:44,73.0,8,5.6,2660.2,0.0,7.59
2026-09-02 03:14:16,73.0,9,36.7,2691.4,0.0,9.45
2026-09-02 03:14:47,79.7,9,67.9,2722.5,0.0,9.84
2026-09-02 03:15:18,73.2,9,98.9,6.7,0.0,10.05
2026-09-02 03:15:49,64.45,8,130.1,37.9,0.0,9.1
2026-09-02 03:16:20,64.2,8,161.3,69.1,0.0,9.75
2026-09-02 03:16:52,70.55,8,193.1,100.9,0.0,9.85
2026-09-02 03:17:23,67.55,8,224.4,132.2,0.0,8.81
2026-09-02 03:17:55,68.6,8,255.8,163.6,0.0,8.19
2026-09-02 03:18:26,68.6,8,286.9,194.7,0.0,8.29
2026-09-02 03:18:57,58.85,8,318.0,14.3,0.0,7.7
2026-09-02 03:19:28,58.0,7,349.3,45.5,0.0,7.66
2026-09-02 03:19:59,61.9,7,380.3,76.6,0.0,8.35
2026-09-02 03:20:30,66.5,7,411.3,107.6,0.0,8.16
2026-09-02 03:21:01,63.45,7,442.6,138.8,0.0,8.62
2026-09-02 03:21:33,58.0,7,474.5,170.8,0.0,9.35
2026-09-02 03:22:05,57.6,7,505.8,202.1,0.0,8.95
2026-09-02 03:22:36,59.45,6,536.8,21.9,0.0,8.37
2026-09-02 03:23:07,58.95,6,567.8,53.0,0.0,8.68
2026-09-02 03:23:38,51.1,6,599.0,84.2,0.0,8.13
2026-09-02 03:24:09,52.5,6,630.1,115.2,0.0,7.94
2026-09-02 03:24:40,50.0,6,661.3,5.4,0.0,8.05
2026-09-02 03:25:11,44.2,5,692.5,36.6,0.0,7.74
2026-09-02 03:25:42,48.3,5,723.5,67.6,0.0,7.52
2026-09-02 03:26:14,48.45,5,754.7,98.8,0.0,7.41
2026-09-02 03:26:45,52.9,5,786.1,130.2,0.0,7.52
2026-09-02 03:27:16,46.15,4,817.2,20.8,0.0,6.86
2026-09-02 03:27:47,43.65,4,848.2,51.9,0.0,6.38
2026-09-02 03:28:18,46.3,4,879.2,82.9,0.0,5.99
2026-09-02 03:28:49,45.45,4,910.5,114.2,0.0,5.63
2026-09-02 03:29:20,43.45,4,941.6,5.2,0.0,5.41
2026-09-02 03:29:52,35.25,3,972.9,36.5,0.0,5.58
2026-09-02 03:30:23,30.85,3,1004.1,67.7,0.0,5.47
2026-09-02 03:30:55,31.0,3,1035.8,99.4,0.0,4.9
2026-09-02 03:31:26,32.25,3,1066.8,130.4,0.0,4.74
2026-09-02 03:31:57,24.3,2,1097.7,20.3,0.0,4.37
2026-09-02 03:32:28,30.3,2,1128.6,51.2,0.0,4.1
2026-09-02 03:32:58,32.55,2,1159.5,82.0,0.0,4.6
2026-09-02 03:33:29,28.2,2,1190.4,112.9,0.0,4.36
2026-09-02 03:34:00,23.3,2,1221.5,144.0,0.0,4.2
2026-09-02 03:34:31,26.45,2,1252.4,175.0,0.0,3.86
2026-09-02 03:35:02,27.45,2,1283.6,206.1,0.0,3.88
2026-09-02 03:35:34,32.95,2,1314.8,237.3,0.0,4.45
2026-09-02 03:36:05,24.2,2,1345.7,268.2,0.0,3.88
2026-09-02 03:36:35,19.65,1,1376.5,19.1,0.0,3.96
2026-09-02 03:37:06,21.6,1,1407.3,49.9,0.0,3.56
2026-09-02 03:37:37,13.25,1,1438.0,11.9,0.0,3.22
2026-09-02 03:55:47,9.75,0,2527.7,1101.6,0.0,3.23
2026-09-02 03:56:18,18.6,0,2558.7,1132.6,0.0,3.03
2026-09-02 03:56:49,25.75,1,24.3,1164.3,0.0,3.55
2026-09-02 03:57:20,21.75,1,55.4,1195.4,0.0,3.99
2026-09-02 03:57:52,22.25,1,12.1,1227.4,0.0,4.68
2026-09-02 03:58:23,28.85,2,43.2,1258.5,0.0,5.24
2026-09-02 03:58:54,28.8,2,74.2,1289.4,0.0,5.66
2026-09-02 03:59:25,33.55,2,105.0,1320.3,0.0,5.06
2026-09-02 03:59:56,32.95,2,136.0,1351.3,0.0,5.16
2026-09-02 04:00:27,27.35,2,166.9,1382.2,0.0,4.81
2026-09-02 04:00:58,28.75,2,198.2,1413.5,0.0,4.5
2026-09-02 04:01:29,24.75,2,229.0,1444.3,0.0,4.16
2026-09-02 04:02:00,30.4,2,259.9,1475.2,0.0,4.07
2026-09-02 04:02:31,28.75,2,290.7,1506.0,0.0,3.95
2026-09-02 04:03:03,31.8,3,14.7,1537.8,0.0,4.92
2026-09-02 04:03:34,31.6,3,45.8,1568.9,0.0,5.32
2026-09-02 04:04:06,40.5,3,77.4,1600.6,0.0,5.12
2026-09-02 04:04:37,40.05,3,108.6,1631.7,0.0,4.91
2026-09-02 04:05:07,31.6,3,139.4,1662.5,0.0,5.22
2026-09-02 04:05:39,44.05,4,15.7,1693.5,0.0,5.85
2026-09-02 04:06:11,39.75,4,48.0,1725.8,0.0,6.64
2026-09-02 04:06:42,37.05,4,79.0,1756.8,0.0,5.7
2026-09-02 04:07:13,45.5,4,110.0,1787.8,0.0,6.59
2026-09-02 04:07:44,40.15,4,140.9,1818.6,0.0,6.28
2026-09-02 04:08:15,43.9,5,19.7,1849.8,0.0,7.01
2026-09-02 04:08:46,44.9,5,50.7,1880.8,0.0,7.69
2026-09-02 04:10:27,48.15,5,151.6,1981.7,0.0,8.09
2026-09-02 04:10:58,53.6,6,28.7,2013.4,0.0,8.83
2026-09-02 04:11:29,55.85,6,59.7,2044.4,0.0,8.78
2026-09-02 04:12:00,55.8,6,90.6,2075.2,0.0,7.7
2026-09-02 04:12:31,50.75,6,121.5,2106.1,0.0,7.87
2026-09-02 04:13:02,55.85,6,0.4,2137.1,0.0,7.52
2026-09-02 04:13:34,58.8,7,32.6,2169.3,0.0,8.38
2026-09-02 04:14:05,59.1,7,63.5,2200.2,0.0,9.06
2026-09-02 04:14:36,66.6,7,94.5,2231.3,0.0,8.58
2026-09-02 04:15:07,58.55,7,125.7,2262.4,0.0,8.33
2026-09-02 04:15:38,66.8,7,156.7,2293.4,0.0,8.64
2026-09-02 04:16:10,67.0,7,188.2,2324.9,0.0,8.57
2026-09-02 04:16:41,61.3,7,219.1,2355.9,0.0,8.25
2026-09-02 04:17:12,68.75,8,20.6,2386.9,0.0,9.19
2026-09-02 04:17:43,69.15,8,51.6,2417.8,0.0,9.06
2026-09-02 04:18:14,67.4,8,82.7,2449.0,0.0,9.11
2026-09-02 04:18:45,73.9,8,113.6,2479.9,0.0,8.0
2026-09-02 04:19:16,69.4,8,144.7,2510.9,0.0,8.0
2026-09-02 04:19:47,73.6,8,175.7,2542.0,0.0,7.88
2026-09-02 04:20:18,73.3,8,206.9,2573.1,0.0,7.39
2026-09-02 04:20:49,71.5,8,6.6,2604.1,0.0,8.34
2026-09-02 04:21:21,80.3,9,38.1,2635.5,0.0,10.0
2026-09-02 04:21:52,73.95,9,69.1,2666.6,0.0,10.01
2026-09-02 04:22:23,75.95,9,100.1,8.3,0.0,10.11
2026-09-02 04:22:54,71.2,8,131.1,39.2,0.0,9.3
2026-09-02 04:23:25,66.1,8,162.1,70.2,0.0,9.74
2026-09-02 04:23:56,65.35,8,193.1,101.2,0.0,9.02
2026-09-02 04:24:26,69.15,8,224.1,132.2,0.0,8.88
2026-09-02 04:24:57,69.3,8,255.0,163.2,0.0,7.42
2026-09-02 04:25:29,70.7,8,286.2,194.3,0.0,7.13
2026-09-02 04:26:00,61.7,8,317.1,12.5,0.0,7.69
2026-09-02 04:26:30,58.45,7,348.0,43.5,0.0,6.29
2026-09-02 04:27:01,59.25,7,378.9,74.4,0.0,6.78
2026-09-02 04:27:32,62.55,7,410.0,105.5,0.0,7.88
2026-09-02 04:28:03,58.3,7,441.0,136.4,0.0,8.11
2026-09-02 04:28:35,67.4,7,472.6,168.0,0.0,8.87
2026-09-02 04:29:06,62.7,7,503.4,198.9,0.0,8.16
2026-09-02 04:29:37,58.1,6,534.6,20.2,0.0,8.17
2026-09-02 04:30:08,60.6,6,565.5,51.1,0.0,8.09
2026-09-02 04:30:39,57.35,6,596.5,82.1,0.0,7.21
2026-09-02 04:31:10,60.6,6,627.4,113.0,0.0,6.82
2026-09-02 04:31:41,57.4,6,658.4,1.0,0.0,7.49
2026-09-02 04:32:12,52.9,5,689.2,31.8,0.0,7.03
2026-09-02 04:32:43,49.75,5,720.2,62.7,0.0,6.32
2026-09-02 04:33:13,53.4,5,751.1,93.7,0.0,5.93
2026-09-02 04:33:44,52.95,5,782.0,124.6,0.0,6.62
2026-09-02 04:34:15,47.1,5,812.8,14.7,0.0,5.98
2026-09-02 04:34:46,42.4,4,844.0,45.9,0.0,6.52
2026-09-02 04:35:17,38.4,4,874.8,76.7,0.0,5.67
2026-09-02 04:35:48,38.3,4,905.7,107.6,0.0,5.5
2026-09-02 04:36:19,40.55,4,936.6,138.5,0.0,5.59
2026-09-02 04:36:50,32.05,3,967.6,27.9,0.0,5.28
2026-09-02 04:37:21,39.7,3,998.5,58.8,0.0,5.09
2026-09-02 04:37:52,40.4,3,1029.8,90.1,0.0,5.04
2026-09-02 04:38:24,31.75,3,1061.2,121.5,0.0,5.08
2026-09-02 04:38:55,24.55,3,1092.2,10.8,0.0,5.91
2026-09-02 04:39:25,27.35,2,1123.0,41.6,0.0,5.23
2026-09-02 04:39:56,33.25,2,1153.9,72.5,0.0,4.82
2026-09-02 04:40:27,24.85,2,1185.0,103.6,0.0,4.36
2026-09-02 04:40:58,27.15,2,1215.8,134.4,0.0,4.15
2026-09-02 04:41:29,34.2,2,1247.0,165.6,0.0,4.05
2026-09-02 04:42:00,29.0,2,1277.9,196.5,0.0,3.8
2026-09-02 04:42:31,27.25,2,1308.7,227.3,0.0,4.22
2026-09-02 04:43:02,33.4,2,1339.5,258.1,0.0,4.14
2026-09-02 04:43:33,26.5,2,1370.4,3.6,0.0,3.68
2026-09-02 04:44:04,26.5,1,1401.4,34.6,0.0,3.55
2026-09-02 04:44:35,18.1,1,1432.1,65.4,0.0,3.52
2026-09-02 05:03:16,12.35,0,2553.3,1117.0,0.0,3.22
2026-09-02 05:03:47,14.55,0,2584.1,1147.8,0.0,2.86
2026-09-02 05:04:17,14.45,0,2614.7,1178.4,0.0,2.64
2026-09-02 05:04:48,14.65,0,2645.6,1209.3,0.0,2.46
2026-09-02 05:05:19,25.75,1,29.6,1240.5,0.0,2.92
2026-09-02 05:05:50,17.2,1,60.5,1271.4,0.0,3.37
2026-09-02 05:06:21,26.35,2,15.3,1302.4,0.0,4.16
2026-09-02 05:06:52,25.0,2,46.3,1333.4,0.0,4.84
2026-09-02 05:07:23,26.4,2,77.1,1364.2,0.0,5.02
2026-09-02 05:07:54,25.4,2,108.3,1395.5,0.0,4.58
2026-09-02 05:08:25,33.0,2,139.4,1426.5,0.0,4.98
2026-09-02 05:08:56,23.1,2,170.6,1457.7,0.0,4.85
2026-09-02 05:09:27,26.1,2,201.5,1488.6,0.0,4.54
2026-09-02 05:09:58,32.45,2,232.4,1519.5,0.0,4.4
2026-09-02 05:10:29,22.95,2,263.1,1550.2,0.0,4.12
2026-09-02 05:11:00,28.95,2,294.0,1581.1,0.0,3.99
2026-09-02 05:11:31,37.85,3,18.0,1612.6,0.0,4.46
2026-09-02 05:12:03,37.1,3,49.1,1643.8,0.0,5.12
2026-09-02 05:12:33,31.45,3,80.0,1674.7,0.0,5.27
2026-09-02 05:13:04,30.75,3,111.0,1705.7,0.0,5.04
2026-09-02 05:13:35,37.0,3,141.8,1736.5,0.0,5.31
2026-09-02 05:14:06,39.4,4,19.2,1767.6,0.0,5.53
2026-09-02 05:14:38,45.65,4,51.1,1799.6,0.0,6.07
2026-09-02 05:15:09,40.35,4,82.0,1830.5,0.0,6.42
2026-09-02 05:15:41,41.85,4,113.4,1861.8,0.0,6.39
2026-09-02 05:16:11,41.5,4,144.2,1892.7,0.0,6.61
2026-09-02 05:16:43,51.55,5,23.7,1923.9,0.0,7.03
2026-09-02 05:17:14,51.25,5,55.0,1955.2,0.0,7.6
2026-09-02 05:17:45,44.4,5,86.3,1986.4,0.0,7.34
2026-09-02 05:18:16,53.25,5,117.3,2017.5,0.0,7.49
2026-09-02 05:18:47,46.75,5,148.2,2048.4,0.0,6.95
2026-09-02 05:19:18,52.4,6,24.7,2079.4,0.0,8.0
2026-09-02 05:19:49,55.2,6,55.5,2110.2,0.0,8.22
2026-09-02 05:20:20,59.8,6,86.5,2141.2,0.0,8.31
2026-09-02 05:20:51,55.2,6,117.5,2172.2,0.0,8.73
2026-09-02 05:21:22,52.25,6,148.6,2203.3,0.0,8.73
2026-09-02 05:21:53,60.8,7,27.7,2234.3,0.0,9.77
2026-09-02 05:22:24,66.2,7,58.8,2265.4,0.0,10.03
2026-09-02 05:22:55,62.0,7,89.7,2296.3,0.0,9.13
2026-09-02 05:23:26,64.15,7,120.7,2327.3,0.0,8.12
2026-09-02 05:23:57,66.9,7,151.7,2358.3,0.0,8.02
2026-09-02 05:24:29,72.05,8,28.1,2390.3,0.0,8.97
2026-09-02 05:25:00,64.6,8,59.2,2421.4,0.0,10.62
2026-09-02 05:25:31,68.8,8,90.3,2452.6,0.0,10.44
2026-09-02 05:26:02,68.7,8,121.4,2483.7,0.0,10.57
2026-09-02 05:26:34,68.65,8,153.2,2515.5,0.0,9.31
2026-09-02 05:27:05,67.15,8,184.1,2546.4,0.0,9.21
2026-09-02 05:27:36,70.7,8,215.0,2577.3,0.0,9.35
2026-09-02 05:28:07,70.15,9,18.8,2608.2,0.0,9.72
2026-09-02 05:28:38,73.25,9,49.8,2639.3,0.0,10.37
2026-09-02 05:29:09,71.05,9,81.1,2670.6,0.0,10.67
2026-09-02 05:29:41,68.7,9,113.0,20.6,0.0,9.82
2026-09-02 05:30:12,67.65,8,144.0,51.6,0.0,9.34
2026-09-02 05:30:43,68.05,8,175.0,82.6,0.0,9.82
2026-09-02 05:31:14,64.6,8,206.0,113.6,0.0,9.14
2026-09-02 05:31:45,64.75,8,237.0,144.6,0.0,8.81
2026-09-02 05:32:16,68.65,8,268.0,175.6,0.0,7.93
2026-09-02 05:32:47,68.9,8,299.1,206.7,0.0,8.35
2026-09-02 05:33:18,61.55,7,330.1,24.6,0.0,8.13
2026-09-02 05:33:50,60.2,7,361.5,56.0,0.0,8.29
2026-09-02 05:34:21,58.65,7,392.5,87.0,0.0,7.83
2026-09-02 05:34:52,57.7,7,423.5,118.0,0.0,7.22
2026-09-02 05:35:23,57.95,7,454.5,8.4,0.0,7.22
2026-09-02 05:35:54,55.35,6,485.4,39.3,0.0,7.21
2026-09-02 05:36:25,51.0,6,516.6,70.5,0.0,7.27
2026-09-02 05:36:56,55.25,6,547.5,101.4,0.0,6.92
2026-09-02 05:37:27,50.7,6,578.7,132.6,0.0,6.66
2026-09-02 05:37:58,43.45,6,609.8,18.3,0.0,7.17
2026-09-02 05:38:30,46.2,5,641.4,49.9,0.0,7.21
2026-09-02 05:39:00,44.75,5,672.3,80.8,0.0,7.36
2026-09-02 05:39:31,50.05,5,703.2,111.7,0.0,6.82
2026-09-02 05:40:02,47.25,5,734.3,142.8,0.0,6.45
2026-09-02 05:40:33,43.7,4,765.3,28.8,0.0,6.04
2026-09-02 05:41:05,45.9,4,796.6,60.1,0.0,6.04
2026-09-02 05:41:36,37.55,4,827.5,91.1,0.0,5.62
2026-09-02 05:42:07,37.65,4,858.8,122.4,0.0,5.28
2026-09-02 05:42:38,33.8,4,889.7,13.4,0.0,4.51
2026-09-02 05:43:09,36.7,3,920.7,44.3,0.0,4.61
2026-09-02 05:43:40,34.9,3,951.8,75.5,0.0,4.55
2026-09-02 05:44:11,35.0,3,982.6,106.3,0.0,5.43
