time_stamp,mem,vms,secs_since_vm_created,secs_since_vm_deleted,swap,loadavg
2026-09-01 17:09:05,75.35,9,1336.4,9999.0,0.0,9.76
2026-09-01 17:09:37,71.45,9,1368.0,9999.0,0.0,9.05
2026-09-01 17:10:08,71.55,9,1399.2,9999.0,0.0,9.12
2026-09-01 17:10:39,76.9,9,1430.2,9999.0,0.0,8.87
2026-09-01 17:11:10,77.3,9,1461.2,9999.0,0.0,9.59
2026-09-01 17:11:41,75.5,9,1492.4,9999.0,0.0,8.6
2026-09-01 17:12:12,80.15,9,1523.4,9999.0,0.0,8.86
2026-09-01 17:12:43,71.25,9,1554.5,9999.0,0.0,9.21
2026-09-01 17:13:14,71.35,9,1585.6,9999.0,0.0,9.29
2026-09-01 17:13:45,73.25,9,1616.7,9999.0,0.0,8.53
2026-09-01 17:14:16,71.4,9,1647.7,9999.0,0.0,8.67
2026-09-01 17:14:48,76.9,9,1678.8,9999.0,0.0,9.07
2026-09-01 17:15:19,76.95,9,1710.0,9999.0,0.0,9.78
2026-09-01 17:15:51,75.35,9,1741.7,9999.0,0.0,10.25
2026-09-01 17:16:22,80.15,9,1772.8,9999.0,0.0,9.58
2026-09-01 17:16:53,71.35,9,1803.8,9999.0,0.0,8.7
2026-09-01 17:17:24,71.45,9,1834.9,9999.0,0.0,8.85
2026-09-01 17:17:55,73.75,9,1865.9,9999.0,0.0,8.22
2026-09-01 17:18:26,73.65,9,1896.9,9999.0,0.0,8.57
2026-09-01 17:18:57,79.9,9,1927.9,9999.0,0.0,10.03
2026-09-01 17:19:28,79.4,9,1959.2,9999.0,0.0,9.39
2026-09-01 17:19:59,70.35,9,1990.3,9999.0,0.0,7.9
2026-09-01 17:20:30,70.9,9,2021.7,9999.0,0.0,8.5
2026-09-01 17:21:01,73.85,9,2052.6,9999.0,0.0,7.65
2026-09-01 17:21:32,72.0,9,2083.7,9999.0,0.0,8.18
2026-09-01 17:22:03,79.4,9,2114.7,9999.0,0.0,8.37
2026-09-01 17:22:35,76.9,9,2145.7,9999.0,0.0,7.68
2026-09-01 17:23:06,70.8,9,2177.3,9999.0,0.0,8.07
2026-09-01 17:23:37,75.45,9,2208.3,9999.0,0.0,9.41
2026-09-01 17:24:08,73.4,9,2239.4,9999.0,0.0,9.3
2026-09-01 17:24:40,71.55,9,2271.1,9999.0,0.0,10.15
2026-09-01 17:25:11,80.1,9,2302.2,9999.0,0.0,9.45
2026-09-01 17:25:42,74.45,9,2333.3,9999.0,0.0,9.07
2026-09-01 17:26:14,71.4,9,2365.1,9999.0,0.0,7.84
2026-09-01 17:26:45,80.1,9,2396.2,9999.0,0.0,8.03
2026-09-01 17:27:16,77.1,9,2427.4,9999.0,0.0,8.87
2026-09-01 17:27:48,71.55,9,2459.5,9999.0,0.0,8.58
2026-09-01 17:28:19,71.45,9,2490.5,9999.0,0.0,9.45
2026-09-01 17:28:50,80.25,9,2521.6,9999.0,0.0,9.69
2026-09-01 17:29:22,80.2,9,2553.3,9999.0,0.0,9.39
2026-09-01 17:29:53,72.15,9,2584.3,9999.0,0.0,9.28
2026-09-01 17:30:24,72.95,9,2615.3,9999.0,0.0,9.19
2026-09-01 17:30:55,80.15,9,2646.3,9999.0,0.0,9.87
2026-09-01 17:31:26,80.15,9,2677.4,9999.0,0.0,9.0
2026-09-01 17:31:57,71.4,9,2708.3,9999.0,0.0,8.15
2026-09-01 17:32:28,75.5,9,2739.5,0.2,0.0,8.33
2026-09-01 17:32:59,66.3,8,2770.4,31.1,0.0,9.08
2026-09-01 17:33:30,70.0,8,2801.4,62.0,0.0,8.51
2026-09-01 17:34:01,58.05,8,2832.4,22.7,0.0,8.94
2026-09-01 17:34:33,60.95,7,2863.8,54.1,0.0,8.57
2026-09-01 17:35:04,51.1,6,2894.9,16.1,0.0,8.42
2026-09-01 17:35:35,54.65,6,2925.8,47.0,0.0,8.13
2026-09-01 17:36:05,45.15,6,2956.7,8.5,0.0,8.02
2026-09-01 17:36:37,44.35,5,2988.1,39.9,0.0,7.36
2026-09-01 17:37:08,45.45,5,3019.2,1.2,0.0,7.45
2026-09-01 17:37:40,46.85,4,3050.8,32.8,0.0,6.47
2026-09-01 17:38:11,38.05,4,3081.8,63.8,0.0,5.98
2026-09-01 17:38:41,31.45,3,3112.6,23.3,0.0,5.99
2026-09-01 17:39:12,31.5,3,3143.6,54.3,0.0,5.71
2026-09-01 17:39:43,26.75,3,3174.4,15.3,0.0,5.91
2026-09-01 17:40:14,27.2,2,3205.2,46.1,0.0,5.25
2026-09-01 17:40:45,28.6,2,3236.1,7.5,0.0,4.43
2026-09-01 17:41:16,22.05,1,3267.0,38.3,0.0,4.35
2026-09-01 17:41:47,18.0,1,3297.8,69.2,0.0,3.69
2026-09-01 17:42:17,15.0,0,3328.6,30.3,0.0,3.54
2026-09-01 17:42:48,10.35,0,3359.6,61.3,0.0,3.6
2026-09-01 17:43:19,14.95,0,3390.2,91.9,0.0,3.13
2026-09-01 17:43:50,19.1,0,5.1,122.9,0.0,2.75
2026-09-01 17:44:21,19.8,1,36.1,153.9,0.0,3.48
2026-09-01 17:44:52,20.4,1,67.0,184.8,0.0,3.0
2026-09-01 17:45:23,26.65,2,23.6,215.9,0.0,3.72
2026-09-01 17:45:54,28.25,2,55.0,247.3,0.0,4.75
2026-09-01 17:46:25,33.1,3,9.9,278.3,0.0,5.1
2026-09-01 17:46:57,35.2,3,41.3,309.6,0.0,5.56
2026-09-01 17:47:28,30.75,3,72.5,340.9,0.0,6.45
2026-09-01 17:47:59,44.95,4,26.1,371.8,0.0,7.22
2026-09-01 17:48:30,42.65,4,57.5,403.2,0.0,7.28
2026-09-01 17:49:02,41.95,5,10.3,434.5,0.0,8.27
2026-09-01 17:49:35,52.35,5,43.5,467.7,0.0,8.95
2026-09-01 17:50:06,45.05,5,75.1,499.2,0.0,8.8
2026-09-01 17:50:38,47.85,6,27.9,530.4,0.0,9.27
2026-09-01 17:51:09,57.9,6,59.0,561.6,0.0,10.9
2026-09-01 17:51:40,53.5,7,13.3,592.7,0.0,11.18
2026-09-01 17:52:11,65.2,7,44.4,623.8,0.0,11.83
2026-09-01 17:52:42,60.35,7,75.5,654.9,0.0,11.99
2026-09-01 17:53:13,66.3,8,29.5,685.9,0.0,12.65
2026-09-01 17:53:44,70.55,8,60.7,717.0,0.0,12.5
2026-09-01 17:54:15,65.35,8,91.7,748.1,0.0,12.04
2026-09-01 17:54:46,73.75,8,122.8,779.2,0.0,12.42
2026-09-01 17:55:17,67.8,8,153.9,810.3,0.0,11.2
2026-09-01 17:55:48,73.7,8,185.0,841.3,0.0,9.21
2026-09-01 17:56:20,73.9,8,216.1,872.5,0.0,9.87
2026-09-01 17:56:50,73.95,8,247.0,903.4,0.0,9.63
2026-09-01 17:57:21,65.3,8,278.0,934.3,0.0,9.42
2026-09-01 17:57:52,65.35,8,308.9,965.3,0.0,9.35
2026-09-01 17:58:23,73.75,8,339.9,996.3,0.0,9.81
2026-09-01 17:58:55,74.25,8,371.2,1027.6,0.0,8.95
2026-09-01 17:59:26,65.3,8,402.3,1058.7,0.0,8.88
2026-09-01 17:59:57,65.4,8,433.3,1089.7,0.0,8.07
2026-09-01 18:00:28,73.7,8,464.8,1121.2,0.0,7.81
2026-09-01 18:00:59,74.0,8,495.8,1152.2,0.0,7.64
2026-09-01 18:01:31,65.35,8,527.2,1183.6,0.0,8.49
2026-09-01 18:02:02,65.85,8,559.0,1215.4,0.0,8.39
2026-09-01 18:02:33,73.85,8,590.0,1246.3,0.0,7.4
2026-09-01 18:03:04,73.65,8,620.8,1277.2,0.0,6.66
2026-09-01 18:03:35,65.35,8,651.8,1308.2,0.0,7.44
2026-09-01 18:04:06,65.45,8,682.8,1339.2,0.0,7.7
2026-09-01 18:04:37,73.9,8,713.8,1370.2,0.0,7.75
2026-09-01 18:05:08,74.15,8,744.9,1401.3,0.0,7.18
2026-09-01 18:05:39,65.35,8,775.9,1432.3,0.0,7.07
2026-09-01 18:06:10,65.9,8,806.9,1463.2,0.0,6.77
2026-09-01 18:06:42,74.05,8,838.1,1494.5,0.0,8.29
2026-09-01 18:07:13,74.4,8,869.9,1526.3,0.0,8.13
2026-09-01 18:07:44,66.2,8,900.8,1557.2,0.0,7.89
2026-09-01 18:08:15,66.25,8,931.8,1588.2,0.0,8.09
2026-09-01 18:08:46,69.3,8,962.8,1619.1,0.0,7.9
2026-09-01 18:09:17,74.3,8,993.8,1650.2,0.0,8.35
2026-09-01 18:09:48,65.9,8,1024.8,1681.2,0.0,9.04
2026-09-01 18:10:19,65.35,8,1055.7,1712.1,0.0,8.32
2026-09-01 18:10:50,74.05,8,1086.9,1743.3,0.0,8.49
2026-09-01 18:11:21,73.65,8,1118.0,1774.4,0.0,8.3
2026-09-01 18:11:52,65.85,8,1149.0,1805.4,0.0,7.94
2026-09-01 18:12:24,65.3,8,1180.1,1836.5,0.0,8.65
2026-09-01 18:12:55,69.4,8,1211.1,1867.5,0.0,8.14
2026-09-01 18:13:26,72.05,8,1242.1,1898.5,0.0,8.23
2026-09-01 18:13:57,65.9,8,1273.1,1929.5,0.0,8.89
2026-09-01 18:14:28,65.45,8,1304.2,1960.6,0.0,7.59
2026-09-01 18:14:59,73.95,9,27.5,1991.5,0.0,8.53
2026-09-01 18:15:30,77.6,9,59.0,2023.0,0.0,9.78
2026-09-01 18:16:01,78.1,9,90.0,2054.0,0.0,10.07
2026-09-01 18:16:32,76.0,9,121.1,2085.1,0.0,9.02
2026-09-01 18:17:03,76.0,9,152.0,2116.1,0.0,10.07
2026-09-01 18:17:35,75.65,9,184.0,2148.0,0.0,9.18
2026-09-01 18:18:06,72.05,9,215.0,2179.1,0.0,9.46
2026-09-01 18:18:37,80.8,9,246.1,2210.1,0.0,8.62
2026-09-01 18:19:08,77.85,9,277.2,2241.2,0.0,7.69
2026-09-01 18:19:39,71.05,9,308.4,2272.4,0.0,8.37
2026-09-01 18:20:11,76.0,9,339.7,2303.7,0.0,8.4
2026-09-01 18:20:42,74.2,9,371.1,2335.1,0.0,8.39
2026-09-01 18:21:13,65.6,9,402.2,17.8,0.0,9.77
2026-09-01 18:21:44,73.65,8,433.1,48.8,0.0,8.97
2026-09-01 18:22:16,74.1,8,464.4,80.1,0.0,9.23
2026-09-01 18:22:46,65.6,8,495.3,111.0,0.0,8.43
2026-09-01 18:23:17,66.8,8,526.3,142.0,0.0,8.51
2026-09-01 18:23:49,74.25,8,557.5,173.2,0.0,8.75
2026-09-01 18:24:20,74.15,8,588.5,204.2,0.0,8.02
2026-09-01 18:24:51,65.35,8,619.5,235.2,0.0,8.61
2026-09-01 18:25:22,66.0,8,650.9,266.5,0.0,9.16
2026-09-01 18:25:53,73.6,8,681.9,297.6,0.0,8.38
2026-09-01 18:26:24,73.95,8,712.9,328.5,0.0,7.76
2026-09-01 18:26:55,65.45,8,744.1,359.7,0.0,7.55
2026-09-01 18:27:26,65.9,8,775.1,390.7,0.0,7.51
2026-09-01 18:27:57,73.85,8,806.1,421.8,0.0,7.89
2026-09-01 18:28:29,74.15,8,837.7,453.3,0.0,7.71
2026-09-01 18:29:00,65.35,8,868.8,484.4,0.0,8.29
2026-09-01 18:29:32,65.7,8,900.5,516.1,0.0,8.79
2026-09-01 18:30:03,73.9,8,931.4,547.1,0.0,8.95
2026-09-01 18:30:33,74.1,8,962.4,578.0,0.0,8.83
2026-09-01 18:31:05,65.65,8,993.5,609.2,0.0,8.55
2026-09-01 18:31:36,65.35,8,1024.5,640.2,0.0,7.73
2026-09-01 18:32:07,73.55,8,1056.2,671.8,0.0,8.27
2026-09-01 18:32:38,73.8,8,1087.3,702.9,0.0,7.88
2026-09-01 18:33:09,65.15,8,1118.3,733.9,0.0,9.22
2026-09-01 18:33:40,65.35,8,1149.4,765.0,0.0,9.02
2026-09-01 18:34:11,73.2,8,1180.4,796.0,0.0,8.74
2026-09-01 18:34:42,71.5,8,1211.3,827.0,0.0,8.26
2026-09-01 18:35:14,65.3,8,1242.5,858.2,0.0,8.44
2026-09-01 18:35:45,64.8,8,1273.7,889.4,0.0,8.73
2026-09-01 18:36:16,67.15,8,1304.7,920.3,0.0,8.82
2026-09-01 18:36:47,67.15,8,1335.8,951.4,0.0,8.32
2026-09-01 18:37:18,69.6,8,1367.0,982.6,0.0,8.11
2026-09-01 18:37:49,73.95,8,1398.0,1013.6,0.0,7.76
2026-09-01 18:38:20,71.25,8,1429.1,1044.8,0.0,7.97
2026-09-01 18:38:51,69.85,8,1460.1,1075.8,0.0,8.77
2026-09-01 18:39:22,65.45,8,1491.1,1106.7,0.0,9.39
2026-09-01 18:39:53,65.1,8,1522.1,1137.8,0.0,9.27
2026-09-01 18:40:25,69.55,8,1553.5,1169.2,0.0,9.79
2026-09-01 18:40:56,69.5,8,1584.5,2.4,0.0,10.02
2026-09-01 18:41:27,62.65,7,1615.4,33.4,0.0,9.78
2026-09-01 18:41:57,62.75,7,1646.3,64.3,0.0,8.46
2026-09-01 18:42:30,56.3,6,1678.4,27.4,0.0,8.0
2026-09-01 18:43:00,56.0,6,1709.3,58.2,0.0,7.45
2026-09-01 18:43:31,44.9,5,1740.3,19.4,0.0,7.28
2026-09-01 18:44:02,45.1,5,1771.2,50.4,0.0,7.47
2026-09-01 18:44:33,43.6,5,1802.1,11.5,0.0,7.0
2026-09-01 18:45:04,47.15,4,1833.1,42.6,0.0,6.2
2026-09-01 18:45:35,38.45,4,1863.9,3.9,0.0,5.72
2026-09-01 18:46:06,31.85,3,1894.7,34.6,0.0,5.59
2026-09-01 18:46:37,35.75,3,1925.5,65.4,0.0,5.26
2026-09-01 18:47:08,24.55,2,1956.6,28.3,0.0,5.07
2026-09-01 18:47:38,32.8,2,1987.4,59.0,0.0,4.73
2026-09-01 18:48:09,22.0,1,2018.1,21.1,0.0,4.22
2026-09-01 18:48:40,23.6,1,2048.9,51.8,0.0,3.96
2026-09-01 18:49:11,14.95,0,2079.6,14.0,0.0,4.05
2026-09-01 18:49:41,14.95,0,2110.2,44.6,0.0,3.31
2026-09-01 18:50:12,14.95,0,2140.9,75.3,0.0,2.79
2026-09-01 18:50:43,14.95,0,2171.6,106.0,0.0,2.52
2026-09-01 18:51:14,18.95,1,21.2,137.0,0.0,2.83
2026-09-01 18:51:45,26.05,1,52.2,168.0,0.0,3.12
2026-09-01 18:52:17,22.95,1,8.8,200.4,0.0,3.94
2026-09-01 18:52:48,27.4,2,39.8,231.4,0.0,5.05
2026-09-01 18:53:19,27.1,2,70.6,262.2,0.0,5.37
2026-09-01 18:53:50,33.65,3,25.8,293.2,0.0,5.45
2026-09-01 18:54:21,31.25,3,56.7,324.1,0.0,6.21
2026-09-01 18:54:52,33.8,4,12.3,355.1,0.0,6.67
2026-09-01 18:55:23,41.85,4,43.4,386.2,0.0,7.09
2026-09-01 18:55:55,47.1,4,75.0,417.8,0.0,7.83
2026-09-01 18:56:25,44.25,5,30.5,448.8,0.0,8.22
2026-09-01 18:56:56,44.65,5,61.5,479.8,0.0,8.13
2026-09-01 18:57:28,56.6,6,17.2,511.3,0.0,8.52
2026-09-01 18:57:59,59.4,6,48.2,542.3,0.0,8.94
2026-09-01 18:58:31,51.15,7,4.8,574.1,0.0,9.75
2026-09-01 18:59:02,60.5,7,35.8,605.0,0.0,10.22
2026-09-01 18:59:33,59.5,7,66.8,636.0,0.0,10.52
2026-09-01 19:00:04,59.95,7,97.8,667.0,0.0,10.08
2026-09-01 19:00:35,66.35,7,128.9,698.2,0.0,9.3
2026-09-01 19:01:06,66.75,7,160.3,729.5,0.0,9.34
2026-09-01 19:01:37,58.3,7,191.3,760.5,0.0,8.84
2026-09-01 19:02:08,59.7,7,222.2,791.5,0.0,9.08
2026-09-01 19:02:40,62.05,7,253.7,822.9,0.0,8.87
2026-09-01 19:03:11,62.0,7,284.8,854.0,0.0,8.52
2026-09-01 19:03:42,61.4,7,316.0,885.2,0.0,8.4
2026-09-01 19:04:13,64.05,7,346.9,916.1,0.0,7.58
2026-09-01 19:04:44,57.9,7,377.9,947.1,0.0,8.15
2026-09-01 19:05:15,58.1,7,409.0,978.2,0.0,8.57
2026-09-01 19:05:46,61.95,7,440.0,1009.2,0.0,7.66
2026-09-01 19:06:17,61.95,7,471.0,1040.3,0.0,6.73
2026-09-01 19:06:48,63.85,7,502.4,1071.6,0.0,6.3
2026-09-01 19:07:19,60.75,7,533.4,1102.6,0.0,7.34
2026-09-01 19:07:50,58.0,7,564.4,1133.6,0.0,7.41
2026-09-01 19:08:21,62.1,7,595.5,1164.7,0.0,7.29
2026-09-01 19:08:52,61.95,7,626.4,1195.6,0.0,8.1
2026-09-01 19:09:23,66.45,7,657.3,1226.6,0.0,8.79
2026-09-01 19:09:55,65.85,7,688.8,1258.0,0.0,7.93
2026-09-01 19:10:26,59.95,7,719.7,1288.9,0.0,7.22
2026-09-01 19:10:57,58.15,7,750.6,1319.9,0.0,7.72
2026-09-01 19:11:27,62.1,7,781.6,1350.8,0.0,7.75
2026-09-01 19:11:58,61.95,7,812.4,1381.7,0.0,7.27
2026-09-01 19:12:29,66.6,7,843.5,1412.7,0.0,7.85
2026-09-01 19:13:00,64.0,7,874.4,1443.7,0.0,8.02
2026-09-01 19:13:31,58.15,7,905.5,1474.7,0.0,7.84
2026-09-01 19:14:03,57.95,7,936.6,1505.9,0.0,7.88
2026-09-01 19:14:34,62.05,7,967.7,1536.9,0.0,7.94
2026-09-01 19:15:05,66.75,7,998.8,1568.0,0.0,7.97
2026-09-01 19:15:36,61.0,7,1029.7,1598.9,0.0,8.25
2026-09-01 19:16:07,63.8,7,1060.7,1629.9,0.0,8.0
2026-09-01 19:16:38,57.45,7,1091.9,1661.1,0.0,8.89
2026-09-01 19:17:09,58.05,7,1122.9,1692.1,0.0,8.07
2026-09-01 19:17:41,66.2,7,3.1,1723.8,0.0,8.05
2026-09-01 19:18:12,66.85,8,34.5,1755.3,0.0,8.04
2026-09-01 19:18:43,68.65,8,65.5,1786.3,0.0,8.23
2026-09-01 19:19:14,70.75,8,96.6,1817.3,0.0,8.02
2026-09-01 19:19:45,69.7,8,127.7,1848.4,0.0,8.73
2026-09-01 19:20:16,64.7,8,158.7,1879.5,0.0,7.32
2026-09-01 19:20:47,72.6,8,189.9,1910.6,0.0,7.46
2026-09-01 19:21:18,73.05,8,220.9,1941.6,0.0,8.74
2026-09-01 19:21:50,70.45,9,22.6,1972.9,0.0,10.43
2026-09-01 19:22:21,75.85,9,54.2,2004.5,0.0,11.11
2026-09-01 19:22:52,75.6,9,85.2,2035.5,0.0,11.17
2026-09-01 19:23:23,77.25,9,116.1,2066.5,0.0,10.0
2026-09-01 19:23:54,73.2,9,147.2,2097.5,0.0,10.71
2026-09-01 19:24:25,73.15,9,178.2,2128.5,0.0,10.35
2026-09-01 19:24:56,79.8,9,209.3,2159.6,0.0,9.67
2026-09-01 19:25:27,79.95,9,240.2,2190.6,0.0,10.51
2026-09-01 19:25:58,70.65,9,271.5,2221.8,0.0,10.19
2026-09-01 19:26:30,71.2,9,302.6,2252.9,0.0,8.8
2026-09-01 19:27:01,73.45,9,333.6,2283.9,0.0,8.65
2026-09-01 19:27:32,73.25,9,364.9,2315.2,0.0,8.28
2026-09-01 19:28:03,73.15,9,396.0,8.4,0.0,8.65
2026-09-01 19:28:34,70.25,8,427.0,39.4,0.0,7.81
2026-09-01 19:29:05,63.5,8,458.0,70.4,0.0,8.13
2026-09-01 19:29:36,63.65,8,489.1,101.5,0.0,7.41
2026-09-01 19:30:07,70.7,8,520.1,132.5,0.0,8.07
2026-09-01 19:30:38,69.6,8,551.3,163.7,0.0,7.93
2026-09-01 19:31:09,64.45,8,582.4,194.8,0.0,7.94
2026-09-01 19:31:41,62.05,8,613.9,16.8,0.0,8.25
2026-09-01 19:32:13,66.25,7,646.1,49.0,0.0,7.83
2026-09-01 19:32:44,64.2,7,677.1,80.0,0.0,6.93
2026-09-01 19:33:15,59.9,7,708.0,111.0,0.0,6.91
2026-09-01 19:33:46,57.6,7,739.1,142.1,0.0,7.02
2026-09-01 19:34:17,62.0,7,770.1,173.0,0.0,8.26
2026-09-01 19:34:48,66.5,7,801.0,203.9,0.0,7.78
2026-09-01 19:35:19,66.25,7,832.1,235.0,0.0,7.93
2026-09-01 19:35:51,59.35,7,864.2,267.1,0.0,7.89
2026-09-01 19:36:22,60.4,7,895.2,298.1,0.0,8.14
2026-09-01 19:36:53,56.85,7,926.2,329.1,0.0,8.77
2026-09-01 19:37:25,57.95,7,957.6,360.5,0.0,7.87
2026-09-01 19:37:55,66.5,7,988.5,391.4,0.0,8.53
2026-09-01 19:38:26,61.95,7,1019.4,422.3,0.0,7.58
2026-09-01 19:38:57,59.65,7,1050.5,453.4,0.0,8.13
2026-09-01 19:39:29,61.1,7,1081.9,484.8,0.0,7.24
2026-09-01 19:40:00,62.1,7,1112.8,515.7,0.0,6.64
2026-09-01 19:40:31,57.4,7,1144.0,546.9,0.0,6.44
2026-09-01 19:41:02,65.85,7,1175.0,577.9,0.0,6.52
2026-09-01 19:41:33,64.4,7,1206.0,608.9,0.0,7.04
2026-09-01 19:42:05,66.8,7,1237.5,640.4,0.0,8.08
2026-09-01 19:42:36,61.95,7,1268.5,671.4,0.0,8.52
2026-09-01 19:43:06,60.9,7,1299.3,702.3,0.0,8.5
2026-09-01 19:43:37,61.2,7,1330.2,733.2,0.0,7.97
2026-09-01 19:44:08,57.6,7,1361.4,764.3,0.0,7.59
2026-09-01 19:44:40,57.95,7,1392.6,795.5,0.0,7.49
2026-09-01 19:45:11,66.35,7,1423.7,826.6,0.0,7.13
2026-09-01 19:45:42,61.95,7,1454.6,857.5,0.0,6.93
2026-09-01 19:46:13,63.3,7,1485.5,888.5,0.0,7.32
2026-09-01 19:46:44,66.85,7,1516.6,919.5,0.0,7.98
2026-09-01 19:47:15,60.5,7,1548.0,950.9,0.0,8.29
2026-09-01 19:47:46,66.25,7,1579.3,982.2,0.0,7.5
2026-09-01 19:48:18,61.45,7,1611.0,1013.9,0.0,8.47
2026-09-01 19:48:49,66.55,7,1642.0,1044.9,0.0,8.03
2026-09-01 19:49:20,54.5,7,1672.9,18.2,0.0,8.06
2026-09-01 19:49:51,59.95,6,1703.8,49.2,0.0,8.21
2026-09-01 19:50:22,50.6,6,1734.7,10.3,0.0,7.74
2026-09-01 19:50:53,48.65,5,1765.7,41.2,0.0,7.08
2026-09-01 19:51:24,48.5,5,1796.5,3.4,0.0,6.96
2026-09-01 19:51:55,39.45,4,1827.8,34.6,0.0,6.74
2026-09-01 19:52:26,41.4,4,1858.6,65.5,0.0,6.55
2026-09-01 19:52:57,35.25,3,1889.6,28.0,0.0,6.06
2026-09-01 19:53:28,31.25,3,1920.8,59.2,0.0,5.84
2026-09-01 19:53:59,30.35,2,1951.5,20.9,0.0,5.04
2026-09-01 19:54:30,28.45,2,1982.7,52.1,0.0,4.86
2026-09-01 19:55:01,20.15,2,2013.6,13.3,0.0,4.45
2026-09-01 19:55:31,21.75,1,2044.3,44.1,0.0,4.0
