time_stamp,ram_avg,running_hosts,idle_hosts,offline_hosts,predicted_ram,ram_compute1,vms_compute1,ram_compute2,vms_compute2,ram_compute3,vms_compute3
2026-09-02 20:54:39,14.83,0,3,0,,19.35,0,10.45,0,14.70,0
2026-09-02 20:54:52,16.80,0,3,0,,14.00,0,19.55,0,16.85,0
2026-09-02 20:55:04,11.87,0,3,0,,10.70,0,14.15,0,10.75,0
2026-09-02 20:55:17,16.37,0,3,0,,19.15,0,10.65,0,19.30,0
2026-09-02 20:55:29,14.52,0,3,0,,11.45,0,19.45,0,12.65,0
2026-09-02 20:55:43,12.92,0,3,0,,15.00,0,13.70,0,10.05,0
2026-09-02 20:55:56,15.65,1,2,0,,17.10,1,10.65,0,19.20,0
2026-09-02 20:56:09,15.28,1,2,0,,17.80,1,14.75,0,13.30,0
2026-09-02 20:56:23,15.77,1,2,0,,17.80,1,18.75,0,10.75,0
2026-09-02 20:56:36,16.83,1,2,0,,22.00,1,13.75,0,14.75,0
2026-09-02 20:56:49,15.23,1,2,0,,18.00,1,10.75,0,16.95,0
2026-09-02 20:57:03,18.15,1,2,0,,23.85,1,19.55,0,11.05,0
2026-09-02 20:57:16,19.43,2,1,0,,26.70,1,16.50,0,15.10,1
2026-09-02 20:57:30,15.82,2,1,0,,17.95,1,12.75,0,16.75,1
2026-09-02 20:57:45,15.00,2,1,0,,17.95,1,10.75,0,16.30,1
2026-09-02 20:57:58,18.45,2,1,0,,24.05,1,14.75,0,16.55,1
2026-09-02 20:58:11,18.65,2,1,0,,17.85,1,18.75,0,19.35,1
2026-09-02 20:58:25,21.93,3,0,0,,25.80,1,14.00,1,26.00,1
2026-09-02 20:58:38,17.17,3,0,0,,17.85,1,16.50,1,17.15,1
2026-09-02 20:58:52,20.27,3,0,0,,25.95,1,17.35,1,17.50,1
2026-09-02 20:59:05,19.93,3,0,0,,17.95,1,21.65,1,20.20,1
2026-09-02 20:59:19,21.62,3,0,0,,25.85,1,17.45,1,21.55,1
2026-09-02 20:59:32,19.40,3,0,0,,17.90,1,20.90,1,19.40,1
2026-09-02 20:59:45,23.62,3,0,0,,22.85,2,26.55,1,21.45,1
2026-09-02 20:59:58,20.72,3,0,0,,24.45,2,17.65,1,20.05,1
2026-09-02 21:00:12,21.27,3,0,0,,24.60,2,17.70,1,21.50,1
2026-09-02 21:00:25,22.73,3,0,0,,28.60,2,19.90,1,19.70,1
2026-09-02 21:00:38,23.93,3,0,0,,28.70,2,21.65,1,21.45,1
2026-09-02 21:00:52,22.32,3,0,0,,26.10,2,19.95,1,20.90,1
2026-09-02 21:01:06,27.40,3,0,0,,32.90,2,21.65,1,27.65,2
2026-09-02 21:01:19,25.87,3,0,0,,28.60,2,23.70,1,25.30,2
2026-09-02 21:01:33,23.48,3,0,0,,28.60,2,17.65,1,24.20,2
2026-09-02 21:01:46,26.42,3,0,0,,24.80,2,26.05,1,28.40,2
2026-09-02 21:01:59,25.15,3,0,0,,33.25,2,17.70,1,24.50,2
2026-09-02 21:02:13,28.05,3,0,0,,25.30,2,26.45,2,32.40,2
2026-09-02 21:02:27,31.90,3,0,0,,32.60,2,30.05,2,33.05,2
2026-09-02 21:02:40,25.67,3,0,0,,24.60,2,28.15,2,24.25,2
2026-09-02 21:02:55,27.42,3,0,0,,33.10,2,24.90,2,24.25,2
2026-09-02 21:03:08,27.75,3,0,0,,27.25,2,27.25,2,28.75,2
2026-09-02 21:03:24,27.07,3,0,0,,28.60,2,28.35,2,24.25,2
2026-09-02 21:03:37,27.58,3,0,0,,26.80,3,26.25,2,29.70,2
2026-09-02 21:03:50,30.80,3,0,0,,33.60,3,30.50,2,28.30,2
2026-09-02 21:04:03,33.33,3,0,0,,40.25,3,30.20,2,29.55,2
2026-09-02 21:04:16,33.47,3,0,0,,39.50,3,32.55,2,28.35,2
2026-09-02 21:04:30,30.17,3,0,0,,39.40,3,24.65,2,26.45,2
2026-09-02 21:04:44,32.30,3,0,0,,35.50,3,33.15,2,28.25,2
2026-09-02 21:04:57,28.97,3,0,0,,32.05,3,24.30,2,30.55,3
2026-09-02 21:05:11,36.80,3,0,0,,39.65,3,32.70,2,38.05,3
2026-09-02 21:05:25,32.22,3,0,0,,34.75,3,24.75,2,37.15,3
2026-09-02 21:05:38,32.95,3,0,0,,39.55,3,28.30,2,31.00,3
2026-09-02 21:05:51,30.00,3,0,0,,31.45,3,25.10,2,33.45,3
2026-09-02 21:06:04,36.50,3,0,0,,37.55,3,32.50,3,39.45,3
2026-09-02 21:06:19,32.22,3,0,0,,30.90,3,34.75,3,31.00,3
2026-09-02 21:06:34,35.70,3,0,0,,36.75,3,36.45,3,33.90,3
2026-09-02 21:06:50,34.07,3,0,0,,31.55,3,36.55,3,34.10,3
2026-09-02 21:07:03,35.02,3,0,0,,35.90,3,37.40,3,31.75,3
2026-09-02 21:07:18,35.80,3,0,0,,37.80,3,30.20,3,39.40,3
2026-09-02 21:07:31,36.22,3,0,0,,39.85,4,33.75,3,35.05,3
2026-09-02 21:07:44,37.27,3,0,0,,38.95,4,39.70,3,33.15,3
2026-09-02 21:07:58,37.37,3,0,0,,38.45,4,38.65,3,35.00,3
2026-09-02 21:08:12,35.48,3,0,0,,38.15,4,34.90,3,33.40,3
2026-09-02 21:08:25,36.82,3,0,0,,42.50,4,32.95,3,35.00,3
2026-09-02 21:08:38,36.25,3,0,0,,38.40,4,34.95,3,35.40,4
2026-09-02 21:08:51,39.97,3,0,0,,44.10,4,32.55,3,43.25,4
2026-09-02 21:09:05,40.63,3,0,0,,42.35,4,38.95,3,40.60,4
2026-09-02 21:09:19,37.68,3,0,0,,42.35,4,31.10,3,39.60,4
2026-09-02 21:09:32,41.50,3,0,0,,46.90,4,39.65,3,37.95,4
2026-09-02 21:09:46,36.37,3,0,0,,38.45,4,32.20,3,38.45,4
2026-09-02 21:09:59,42.60,3,0,0,,46.70,4,36.85,4,44.25,4
2026-09-02 21:10:13,38.72,3,0,0,,38.25,4,36.05,4,41.85,4
2026-09-02 21:10:27,39.65,3,0,0,,43.20,4,37.80,4,37.95,4
2026-09-02 21:10:41,42.23,3,0,0,,42.40,4,37.55,4,46.75,4
2026-09-02 21:10:54,38.48,3,0,0,,40.25,4,37.30,4,37.90,4
2026-09-02 21:11:08,42.15,3,0,0,,42.35,4,37.65,4,46.45,4
2026-09-02 21:11:22,44.30,3,0,0,,49.65,5,45.35,4,37.90,4
2026-09-02 21:11:35,43.97,3,0,0,,46.45,5,41.75,4,43.70,4
2026-09-02 21:11:49,41.57,3,0,0,,45.20,5,37.60,4,41.90,4
2026-09-02 21:12:03,40.65,3,0,0,,45.10,5,36.55,4,40.30,4
2026-09-02 21:12:16,44.17,3,0,0,,47.55,5,43.10,4,41.85,4
2026-09-02 21:12:30,43.90,3,0,0,,50.60,5,41.80,4,39.30,5
2026-09-02 21:12:43,48.93,3,0,0,,53.15,5,42.85,4,50.80,5
2026-09-02 21:12:57,45.67,3,0,0,,49.15,5,41.70,4,46.15,5
2026-09-02 21:13:10,45.27,3,0,0,,53.60,5,37.55,4,44.65,5
2026-09-02 21:13:23,46.33,3,0,0,,49.20,5,45.50,4,44.30,5
2026-09-02 21:13:37,42.90,3,0,0,,44.55,5,37.60,4,46.55,5
2026-09-02 21:13:51,45.75,3,0,0,,51.05,5,40.10,5,46.10,5
2026-09-02 21:14:04,48.98,3,0,0,,49.15,5,47.00,5,50.80,5
2026-09-02 21:14:18,50.55,3,0,0,,47.55,5,50.75,5,53.35,5
2026-09-02 21:14:31,52.15,3,0,0,,53.70,5,49.80,5,52.95,5
2026-09-02 21:14:44,50.23,3,0,0,,44.45,5,52.70,5,53.55,5
2026-09-02 21:14:59,48.22,3,0,0,,51.35,5,48.50,5,44.80,5
2026-09-02 21:15:12,51.58,3,0,0,,53.30,6,48.50,5,52.95,5
2026-09-02 21:15:25,47.87,3,0,0,,52.45,6,46.55,5,44.60,5
2026-09-02 21:15:39,50.85,3,0,0,,55.90,6,46.25,5,50.40,5
2026-09-02 21:15:52,52.50,3,0,0,,60.10,6,44.60,5,52.80,5
2026-09-02 21:16:06,49.00,3,0,0,,55.75,6,46.65,5,44.60,5
2026-09-02 21:16:19,50.75,3,0,0,,51.70,6,53.25,5,47.30,6
2026-09-02 21:16:33,48.58,3,0,0,,51.70,6,45.05,5,49.00,6
2026-09-02 21:16:46,55.32,3,0,0,,52.65,6,53.20,5,60.10,6
2026-09-02 21:17:00,50.10,3,0,0,,52.10,6,44.55,5,53.65,6
2026-09-02 21:17:13,51.53,3,0,0,,54.70,6,47.35,5,52.55,6
2026-09-02 21:17:26,55.90,3,0,0,,60.15,6,48.45,5,59.10,6
2026-09-02 21:17:40,56.95,3,0,0,,59.75,6,50.85,6,60.25,6
2026-09-02 21:17:53,54.77,3,0,0,,51.35,6,53.15,6,59.80,6
2026-09-02 21:18:07,56.58,3,0,0,,57.05,6,57.40,6,55.30,6
2026-09-02 21:18:20,55.67,3,0,0,,55.80,6,51.30,6,59.90,6
2026-09-02 21:18:34,51.38,3,0,0,,51.50,6,51.75,6,50.90,6
2026-09-02 21:18:48,55.23,3,0,0,,54.85,6,59.40,6,51.45,6
2026-09-02 21:19:01,55.92,3,0,0,,55.85,7,55.35,6,56.55,6
2026-09-02 21:19:15,55.95,3,0,0,,57.30,7,55.20,6,55.35,6
2026-09-02 21:19:29,55.67,3,0,0,,58.10,7,55.25,6,53.65,6
2026-09-02 21:19:42,59.12,3,0,0,,66.70,7,50.90,6,59.75,6
2026-09-02 21:19:56,61.37,3,0,0,,66.60,7,57.35,6,60.15,6
2026-09-02 21:20:09,59.18,3,0,0,,62.55,7,57.50,6,57.50,7
2026-09-02 21:20:23,59.32,3,0,0,,58.55,7,55.35,6,64.05,7
2026-09-02 21:20:36,59.07,3,0,0,,59.15,7,54.55,6,63.50,7
2026-09-02 21:20:50,58.58,3,0,0,,62.55,7,55.25,6,57.95,7
2026-09-02 21:21:03,58.92,3,0,0,,58.55,7,51.55,6,66.65,7
2026-09-02 21:21:17,58.60,3,0,0,,64.65,7,53.70,6,57.45,7
2026-09-02 21:21:30,59.22,3,0,0,,62.70,7,56.00,7,58.95,7
2026-09-02 21:21:44,60.27,3,0,0,,62.55,7,56.90,7,61.35,7
2026-09-02 21:21:58,59.05,3,0,0,,60.60,7,58.00,7,58.55,7
2026-09-02 21:22:13,61.32,3,0,0,,62.55,7,62.15,7,59.25,7
2026-09-02 21:22:26,63.17,3,0,0,,60.90,7,61.95,7,66.65,7
2026-09-02 21:22:40,60.28,3,0,0,,64.85,8,57.95,7,58.05,7
2026-09-02 21:22:54,60.75,3,0,0,,61.15,8,63.35,7,57.75,7
2026-09-02 21:23:08,65.53,3,0,0,,64.15,8,66.50,7,65.95,7
2026-09-02 21:23:23,61.22,3,0,0,,65.20,8,60.30,7,58.15,7
2026-09-02 21:23:36,66.88,3,0,0,,69.65,8,66.80,7,64.20,7
2026-09-02 21:23:50,66.05,3,0,0,,73.75,8,58.10,7,66.30,7
2026-09-02 21:24:03,66.30,3,0,0,,69.40,8,66.00,7,63.50,8
2026-09-02 21:24:18,65.30,3,0,0,,65.35,8,65.90,7,64.65,8
2026-09-02 21:24:32,64.27,3,0,0,,69.70,8,58.05,7,65.05,8
2026-09-02 21:24:45,66.18,3,0,0,,65.05,8,66.20,7,67.30,8
2026-09-02 21:24:59,66.93,3,0,0,,69.60,8,57.90,7,73.30,8
2026-09-02 21:25:12,66.40,3,0,0,,67.45,8,58.15,8,73.60,8
2026-09-02 21:25:26,67.60,3,0,0,,74.00,8,64.35,8,64.45,8
2026-09-02 21:25:40,69.43,3,0,0,,69.55,8,72.00,8,66.75,8
2026-09-02 21:25:53,69.05,3,0,0,,69.50,8,73.05,8,64.60,8
2026-09-02 21:26:10,70.47,3,0,0,,73.70,8,73.05,8,64.65,8
2026-09-02 21:26:24,68.12,3,0,0,,64.55,9,68.80,8,71.00,8
2026-09-02 21:26:38,70.07,3,0,0,,72.85,9,73.60,8,63.75,8
2026-09-02 21:26:52,67.53,3,0,0,,73.95,9,64.75,8,63.90,8
2026-09-02 21:27:06,67.95,3,0,0,,71.60,9,67.30,8,64.95,8
2026-09-02 21:27:20,72.80,3,0,0,,76.30,9,68.90,8,73.20,8
2026-09-02 21:27:35,67.37,3,0,0,,72.45,9,64.80,8,64.85,8
2026-09-02 21:27:48,72.12,3,0,0,,71.95,9,73.05,8,71.35,9
2026-09-02 21:28:03,71.55,3,0,0,,72.25,9,64.70,8,77.70,9
2026-09-02 21:28:17,71.50,3,0,0,,77.60,9,64.90,8,72.00,9
2026-09-02 21:28:33,73.43,3,0,0,,75.20,9,72.75,8,72.35,9
2026-09-02 21:28:48,70.90,3,0,0,,72.95,9,65.00,8,74.75,9
2026-09-02 21:29:02,72.33,3,0,0,,76.40,9,68.95,9,71.65,9
2026-09-02 21:29:15,74.43,3,0,0,,76.30,9,73.55,9,73.45,9
2026-09-02 21:29:29,77.35,3,0,0,,72.60,9,79.70,9,79.75,9
2026-09-02 21:29:43,75.27,3,0,0,,74.65,9,73.55,9,77.60,9
2026-09-02 21:29:56,73.15,3,0,0,,74.55,9,73.15,9,71.75,9
2026-09-02 21:30:10,77.28,3,0,0,,81.05,9,78.85,9,71.95,9
2026-09-02 21:30:24,75.43,3,0,0,,72.30,9,74.20,9,79.80,9
2026-09-02 21:30:38,73.98,3,0,0,,78.35,9,72.15,9,71.45,9
2026-09-02 21:30:52,72.45,3,0,0,,75.35,9,68.80,8,73.20,9
2026-09-02 21:31:05,73.17,3,0,0,,80.95,9,67.05,8,71.50,9
2026-09-02 21:31:19,73.80,3,0,0,,72.25,9,70.90,8,78.25,9
2026-09-02 21:31:33,75.80,3,0,0,,80.15,9,73.45,8,73.80,9
2026-09-02 21:31:47,70.93,3,0,0,,80.65,9,64.90,8,67.25,9
2026-09-02 21:32:01,73.45,3,0,0,,81.10,9,73.40,8,65.85,8
2026-09-02 21:32:16,69.78,3,0,0,,72.30,9,64.35,8,72.70,8
2026-09-02 21:32:29,72.15,3,0,0,,78.75,9,68.90,8,68.80,8
2026-09-02 21:32:42,70.02,3,0,0,,76.35,9,67.70,8,66.00,8
2026-09-02 21:32:57,73.60,3,0,0,,80.95,9,68.80,8,71.05,8
2026-09-02 21:33:11,68.48,3,0,0,,65.20,8,67.25,8,73.00,8
2026-09-02 21:33:25,67.00,3,0,0,,70.85,8,66.25,8,63.90,8
2026-09-02 21:33:38,69.97,3,0,0,,69.40,8,73.15,8,67.35,8
2026-09-02 21:33:52,69.33,3,0,0,,69.50,8,64.75,8,73.75,8
2026-09-02 21:34:06,70.12,3,0,0,,65.45,8,71.55,8,73.35,8
2026-09-02 21:34:20,68.33,3,0,0,,73.55,8,66.65,7,64.80,8
2026-09-02 21:34:33,65.82,3,0,0,,65.35,8,62.00,7,70.10,8
2026-09-02 21:34:47,64.83,3,0,0,,65.60,8,60.10,7,68.80,8
2026-09-02 21:35:00,67.43,3,0,0,,66.50,8,66.80,7,69.00,8
2026-09-02 21:35:14,65.97,3,0,0,,74.15,8,59.00,7,64.75,8
2026-09-02 21:35:28,61.32,3,0,0,,65.45,8,58.25,7,60.25,7
2026-09-02 21:35:41,68.13,3,0,0,,71.30,8,66.30,7,66.80,7
2026-09-02 21:35:54,61.32,3,0,0,,67.90,8,57.95,7,58.10,7
2026-09-02 21:36:08,65.15,3,0,0,,74.25,8,64.15,7,57.05,7
2026-09-02 21:36:22,65.28,3,0,0,,65.50,8,66.90,7,63.45,7
2026-09-02 21:36:35,62.68,3,0,0,,64.00,7,62.05,7,62.00,7
2026-09-02 21:36:49,63.72,3,0,0,,67.35,7,63.50,7,60.30,7
2026-09-02 21:37:04,60.45,3,0,0,,57.50,7,57.75,7,66.10,7
2026-09-02 21:37:18,63.50,3,0,0,,64.40,7,64.10,7,62.00,7
2026-09-02 21:37:33,61.82,3,0,0,,58.55,7,66.35,7,60.55,7
2026-09-02 21:37:46,61.23,3,0,0,,61.45,7,55.40,6,66.85,7
2026-09-02 21:37:59,59.50,3,0,0,,61.55,7,54.70,6,62.25,7
2026-09-02 21:38:13,58.58,3,0,0,,62.55,7,55.30,6,57.90,7
2026-09-02 21:38:27,58.02,3,0,0,,59.75,7,50.55,6,63.75,7
2026-09-02 21:38:40,61.33,3,0,0,,67.15,7,54.80,6,62.05,7
2026-09-02 21:38:54,58.07,3,0,0,,67.50,7,55.30,6,51.40,6
2026-09-02 21:39:08,54.58,3,0,0,,57.75,7,54.35,6,51.65,6
2026-09-02 21:39:22,61.33,3,0,0,,64.05,7,60.10,6,59.85,6
2026-09-02 21:39:35,56.38,3,0,0,,62.55,7,55.30,6,51.30,6
2026-09-02 21:39:48,56.23,3,0,0,,58.60,7,53.15,6,56.95,6
2026-09-02 21:40:02,55.72,3,0,0,,51.75,7,55.25,6,60.15,6
2026-09-02 21:40:15,55.27,3,0,0,,58.10,6,52.35,6,55.35,6
2026-09-02 21:40:29,53.75,3,0,0,,55.85,6,52.75,6,52.65,6
2026-09-02 21:40:42,58.07,3,0,0,,54.40,6,60.00,6,59.80,6
2026-09-02 21:40:55,52.27,3,0,0,,54.20,6,51.35,6,51.25,6
2026-09-02 21:41:09,51.53,3,0,0,,55.75,6,47.80,6,51.05,6
2026-09-02 21:41:22,53.38,3,0,0,,52.20,6,53.10,5,54.85,6
2026-09-02 21:41:35,54.62,3,0,0,,60.05,6,48.45,5,55.35,6
2026-09-02 21:41:49,51.70,3,0,0,,55.95,6,46.95,5,52.20,6
2026-09-02 21:42:02,52.42,3,0,0,,51.70,6,48.45,5,57.10,6
2026-09-02 21:42:17,56.00,3,0,0,,59.75,6,48.20,5,60.05,6
2026-09-02 21:42:30,48.78,3,0,0,,51.40,6,50.55,5,44.40,5
2026-09-02 21:42:44,51.33,3,0,0,,57.30,6,44.10,5,52.60,5
2026-09-02 21:42:58,52.28,3,0,0,,60.35,6,52.00,5,44.50,5
2026-09-02 21:43:11,48.10,3,0,0,,55.85,6,43.80,5,44.65,5
2026-09-02 21:43:26,52.73,3,0,0,,57.70,6,47.50,5,53.00,5
2026-09-02 21:43:39,48.82,3,0,0,,49.15,5,52.85,5,44.45,5
2026-09-02 21:43:52,46.75,3,0,0,,45.35,5,44.50,5,50.40,5
2026-09-02 21:44:05,51.12,3,0,0,,47.60,5,52.60,5,53.15,5
2026-09-02 21:44:19,45.98,3,0,0,,49.15,5,44.50,5,44.30,5
2026-09-02 21:44:33,47.83,3,0,0,,47.50,5,45.65,5,50.35,5
2026-09-02 21:44:47,48.05,3,0,0,,49.15,5,46.20,4,48.80,5
2026-09-02 21:45:00,44.77,3,0,0,,49.15,5,37.70,4,47.45,5
2026-09-02 21:45:13,46.83,3,0,0,,47.15,5,45.90,4,47.45,5
2026-09-02 21:45:26,48.10,3,0,0,,53.95,5,41.70,4,48.65,5
2026-09-02 21:45:39,42.67,3,0,0,,45.20,5,38.00,4,44.80,5
2026-09-02 21:45:52,46.83,3,0,0,,50.80,5,46.10,4,43.60,4
2026-09-02 21:46:05,45.92,3,0,0,,53.20,5,37.70,4,46.85,4
2026-09-02 21:46:18,42.93,3,0,0,,44.85,5,46.05,4,37.90,4
2026-09-02 21:46:31,45.60,3,0,0,,51.15,5,41.65,4,44.00,4
2026-09-02 21:46:44,43.27,3,0,0,,49.20,5,38.65,4,41.95,4
2026-09-02 21:46:58,44.00,3,0,0,,44.75,5,46.45,4,40.80,4
2026-09-02 21:47:11,40.68,3,0,0,,40.10,4,37.95,4,44.00,4
2026-09-02 21:47:24,45.07,3,0,0,,47.15,4,46.10,4,41.95,4
2026-09-02 21:47:37,39.90,3,0,0,,38.40,4,41.65,4,39.65,4
2026-09-02 21:47:49,43.85,3,0,0,,46.40,4,38.60,4,46.55,4
2026-09-02 21:48:03,43.78,3,0,0,,47.00,4,46.40,4,37.95,4
2026-09-02 21:48:16,35.88,3,0,0,,38.40,4,30.95,3,38.30,4
2026-09-02 21:48:29,42.85,3,0,0,,45.20,4,37.10,3,46.25,4
2026-09-02 21:48:42,39.98,3,0,0,,42.45,4,39.80,3,37.70,4
2026-09-02 21:48:54,38.00,3,0,0,,39.95,4,31.55,3,42.50,4
2026-09-02 21:49:07,42.00,3,0,0,,44.40,4,39.55,3,42.05,4
2026-09-02 21:49:20,36.17,3,0,0,,42.40,4,31.05,3,35.05,3
2026-09-02 21:49:33,36.47,3,0,0,,40.65,4,36.55,3,32.20,3
2026-09-02 21:49:46,40.62,3,0,0,,47.20,4,35.00,3,39.65,3
2026-09-02 21:49:59,35.58,3,0,0,,42.65,4,33.00,3,31.10,3
2026-09-02 21:50:13,36.65,3,0,0,,40.75,4,35.00,3,34.20,3
2026-09-02 21:50:26,36.90,3,0,0,,42.35,4,33.30,3,35.05,3
2026-09-02 21:50:39,33.83,3,0,0,,31.50,3,38.90,3,31.10,3
2026-09-02 21:50:52,36.33,3,0,0,,39.45,3,30.60,3,38.95,3
2026-09-02 21:51:05,37.43,3,0,0,,40.35,3,36.80,3,35.15,3
2026-09-02 21:51:18,31.03,3,0,0,,31.90,3,30.05,3,31.15,3
2026-09-02 21:51:31,38.42,3,0,0,,40.30,3,35.35,3,39.60,3
2026-09-02 21:51:44,31.75,3,0,0,,31.55,3,32.65,2,31.05,3
2026-09-02 21:51:57,34.33,3,0,0,,39.70,3,24.40,2,38.90,3
2026-09-02 21:52:10,34.42,3,0,0,,35.50,3,32.55,2,35.20,3
2026-09-02 21:52:23,29.40,3,0,0,,32.75,3,24.35,2,31.10,3
2026-09-02 21:52:36,35.70,3,0,0,,40.25,3,27.80,2,39.05,3
2026-09-02 21:52:50,26.72,3,0,0,,31.55,3,24.30,2,24.30,3
2026-09-02 21:53:04,34.82,3,0,0,,39.85,3,32.45,2,32.15,2
2026-09-02 21:53:17,27.98,3,0,0,,31.30,3,24.35,2,28.30,2
2026-09-02 21:53:29,31.88,3,0,0,,37.40,3,32.45,2,25.80,2
2026-09-02 21:53:42,32.35,3,0,0,,35.55,3,28.40,2,33.10,2
2026-09-02 21:53:56,29.75,3,0,0,,34.50,3,29.65,2,25.10,2
2026-09-02 21:54:09,30.78,3,0,0,,30.75,2,28.50,2,33.10,2
2026-09-02 21:54:22,27.08,3,0,0,,28.70,2,28.75,2,23.80,2
2026-09-02 21:54:36,29.00,3,0,0,,31.00,2,23.70,2,32.30,2
2026-09-02 21:54:49,25.07,3,0,0,,24.05,2,26.95,2,24.20,2
2026-09-02 21:55:02,30.28,3,0,0,,30.25,2,28.40,2,32.20,2
2026-09-02 21:55:15,25.32,3,0,0,,28.60,2,19.05,1,28.30,2
2026-09-02 21:55:28,24.28,3,0,0,,25.95,2,21.70,1,25.20,2
2026-09-02 21:55:41,26.65,3,0,0,,33.35,2,18.30,1,28.30,2
2026-09-02 21:55:54,24.27,3,0,0,,26.30,2,21.70,1,24.80,2
2026-09-02 21:56:07,28.35,3,0,0,,32.55,2,19.70,1,32.80,2
2026-09-02 21:56:20,22.58,3,0,0,,24.45,2,21.75,1,21.55,2
2026-09-02 21:56:33,23.60,3,0,0,,30.70,2,20.20,1,19.90,1
2026-09-02 21:56:46,25.60,3,0,0,,28.70,2,26.55,1,21.55,1
2026-09-02 21:56:58,21.82,3,0,0,,28.05,2,18.40,1,19.00,1
2026-09-02 21:57:12,27.10,3,0,0,,33.20,2,26.55,1,21.55,1
2026-09-02 21:57:25,20.70,3,0,0,,24.80,2,19.70,1,17.60,1
2026-09-02 21:57:38,26.03,3,0,0,,25.85,1,26.45,1,25.80,1
2026-09-02 21:57:50,17.60,3,0,0,,17.45,1,17.85,1,17.50,1
2026-09-02 21:58:03,25.23,3,0,0,,24.00,1,26.30,1,25.40,1
2026-09-02 21:58:16,20.42,3,0,0,,21.95,1,17.75,1,21.55,1
2026-09-02 21:58:29,21.67,3,0,0,,19.70,1,26.05,1,19.25,1
2026-09-02 21:58:42,22.68,2,1,0,,26.75,1,14.95,0,26.35,1
2026-09-02 21:58:54,18.50,2,1,0,,18.35,1,19.10,0,18.05,1
2026-09-02 21:59:07,20.78,2,1,0,,24.05,1,12.10,0,26.20,1
2026-09-02 21:59:21,15.20,2,1,0,,17.60,1,10.45,0,17.55,1
2026-09-02 21:59:33,23.43,2,1,0,,25.45,1,19.40,0,25.45,1
2026-09-02 21:59:48,13.98,2,1,0,,17.55,1,13.30,0,11.10,1
2026-09-02 22:00:00,18.87,1,2,0,,26.25,1,10.90,0,19.45,0
2026-09-02 22:00:13,14.90,1,2,0,,17.05,1,14.85,0,12.80,0
2026-09-02 22:00:25,18.17,1,2,0,,23.35,1,16.30,0,14.85,0
2026-09-02 22:00:38,16.58,1,2,0,,21.95,1,10.80,0,17.00,0
2026-09-02 22:00:51,17.47,1,2,0,,21.55,1,19.65,0,11.20,0
2026-09-02 22:01:04,15.98,0,3,0,,15.00,0,13.30,0,19.65,0
2026-09-02 22:01:17,12.92,0,3,0,,14.45,0,10.55,0,13.75,0
2026-09-02 22:01:30,13.62,0,3,0,,10.95,0,19.60,0,10.30,0
2026-09-02 22:01:42,17.35,0,3,0,,19.60,0,13.30,0,19.15,0
2026-09-02 22:01:55,11.67,0,3,0,,12.95,0,10.00,0,12.05,0
2026-09-02 22:02:08,16.35,0,3,0,,15.05,0,19.15,0,14.85,0
2026-09-02 22:02:20,14.55,0,3,0,,17.15,0,12.30,0,14.20,0
2026-09-02 22:02:33,12.17,0,3,0,,11.05,0,14.85,0,10.60,0
2026-09-02 22:02:46,18.98,1,2,0,,19.65,1,18.20,0,19.10,0
2026-09-02 22:02:59,15.12,1,2,0,,21.65,1,11.60,0,12.10,0
2026-09-02 22:03:11,16.05,1,2,0,,18.40,1,14.90,0,14.85,0
2026-09-02 22:03:24,17.83,1,2,0,,17.55,1,18.90,0,17.05,0
2026-09-02 22:03:37,13.43,1,2,0,,17.85,1,11.50,0,10.95,0
2026-09-02 22:03:50,18.13,1,2,0,,24.55,1,15.00,0,14.85,0
2026-09-02 22:04:04,17.97,2,1,0,,21.80,1,18.95,0,13.15,1
2026-09-02 22:04:17,16.57,2,1,0,,17.80,1,12.05,0,19.85,1
2026-09-02 22:04:30,17.87,2,1,0,,17.80,1,10.00,0,25.80,1
2026-09-02 22:04:43,20.40,2,1,0,,19.70,1,19.35,0,22.15,1
2026-09-02 22:04:55,20.42,2,1,0,,21.80,1,13.35,0,26.10,1
2026-09-02 22:05:09,15.85,2,1,0,,19.55,1,10.75,0,17.25,1
2026-09-02 22:05:22,20.23,3,0,0,,26.35,1,16.10,1,18.25,1
2026-09-02 22:05:35,19.92,3,0,0,,17.90,1,16.25,1,25.60,1
2026-09-02 22:05:48,23.67,3,0,0,,26.40,1,21.65,1,22.95,1
2026-09-02 22:06:01,20.33,3,0,0,,17.90,1,21.55,1,21.55,1
2026-09-02 22:06:14,20.95,3,0,0,,26.25,1,17.60,1,19.00,1
2026-09-02 22:06:27,22.50,3,0,0,,17.80,1,23.65,1,26.05,1
2026-09-02 22:06:40,20.17,3,0,0,,21.35,2,21.60,1,17.55,1
2026-09-02 22:06:54,22.17,3,0,0,,23.00,2,17.60,1,25.90,1
2026-09-02 22:07:07,19.75,3,0,0,,24.40,2,17.25,1,17.60,1
2026-09-02 22:07:20,26.28,3,0,0,,33.25,2,20.10,1,25.50,1
2026-09-02 22:07:33,22.40,3,0,0,,28.45,2,21.55,1,17.20,1
2026-09-02 22:07:46,22.53,3,0,0,,24.65,2,19.05,1,23.90,1
2026-09-02 22:07:59,26.73,3,0,0,,30.50,2,26.40,1,23.30,2
2026-09-02 22:08:12,23.92,3,0,0,,28.45,2,19.40,1,23.90,2
2026-09-02 22:08:26,27.67,3,0,0,,33.20,2,21.55,1,28.25,2
2026-09-02 22:08:39,28.78,3,0,0,,32.45,2,20.85,1,33.05,2
